machine_id,type_of_failure,timestamp,time_repair,cost,criticality,humid,temp,label
44,8,1608508800,"0,1828019979","0,282","0,753",63,96,1
77,2,1606348800,"0,5473549004","0,329","0,748",38,138,1
22,2,1587859200,"0,3029658604","0,483","0,362",56,120,0
53,5,1596585600,"0,2012637648","0,636","0,476",19,123,0
4,9,1602547200,"0,193","0,373","0,299",16,67,0
88,10,1594166400,"0,353467628","0,507","0,415",77,128,0
55,1,1577836800,"0,216","0,295","0,363",5,56,0
78,1,1590883200,"0,2909300714","0,39","0,454",74,69,0
37,4,1593475200,"0,2938485958","0,564","0,458",84,100,0
94,4,1578096000,"0,2318510062","0,528","0,539",53,99,0
34,4,1590537600,"1,000911474","0,817","0,737",28,77,1
29,6,1583193600,"0,4024244489","0,609","0,835",49,101,1
21,6,1603497600,"0,2815978741","0,534","0,518",65,129,0
88,7,1588377600,"0,2509842619","0,535","0,477",48,111,0
84,3,1607212800,"0,4103360607","0,32","0,411",58,96,0
67,8,1578787200,"0,3359120478","0,561","0,486",58,59,0
77,2,1604275200,"0,295","0,396","0,274",6,134,0
74,8,1601337600,"0,2385938348","0,395","0,445",14,112,0
99,1,1605225600,"0,2629042192","0,556","0,483",40,25,0
74,7,1604448000,"0,2811215233","0,601","0,501",79,138,0
23,9,1582416000,"0,6222187929","0,63","0,78",65,150,1
2,2,1600992000,"0,6824707609","0,25","0,699",14,38,0
62,8,1605398400,"0,3191518216","0,578","0,55",81,129,0
30,1,1602547200,"1,057576597","0,312","0,817",49,58,1
42,10,1588377600,"1,376608672","1,12","0,745",22,97,1
14,2,1586390400,"0,2705294067","0,609","0,527",32,73,0
43,3,1606694400,"0,284","0,317","0,304",76,129,0
78,8,1603670400,"0,2582860205","0,301","0,513",66,100,0
87,9,1596326400,"0,3397867661","0,704","0,473",50,44,0
1,5,1588982400,"0,6619467213","0,646","0,697",23,62,0
82,8,1590883200,"0,21","0,264","0,255",54,145,0
70,7,1589587200,"0,2931745845","0,483","0,482",23,117,0
36,1,1578182400,"1,207663929","0,867","0,782",19,80,1
86,7,1589068800,"0,3522568493","0,593","0,53",8,45,0
3,6,1581120000,"0,86384428","0,966","0,777",83,45,1
29,8,1591747200,"0,8803060727","0,436","0,755",27,125,1
12,2,1589932800,"0,675226209","1,055","0,744",39,48,1
20,7,1586131200,"0,224","0,481","0,343",43,138,0
51,1,1608595200,"0,2748548579","0,364","0,538",33,28,0
88,6,1584316800,"0,2098160463","0,472","0,559",53,113,0
52,10,1591574400,"0,7469659509","0,946","0,756",40,147,1
15,2,1578009600,"0,236","0,186","0,27",49,145,0
14,10,1584748800,"0,203","0,08","0,28",28,86,0
34,9,1581897600,"0,2059615628","0,438","0,441",69,108,0
16,9,1604793600,"0,2145448274","0,537","0,496",50,91,0
86,9,1603929600,"0,257482101","0,526","0,474",6,96,0
69,5,1583020800,"0,8132669794","-0,026","0,703",62,100,1
57,9,1585785600,"0,772412824","0,649","0,68",39,109,0
3,2,1584403200,"0,2793128237","0,329","0,48",10,126,0
36,7,1579737600,"0,2871228932","0,682","0,573",6,101,0
61,6,1586563200,"0,216","0,428","0,278",19,130,0
73,3,1605139200,"0,322694216","0,644","0,476",85,79,0
22,7,1602374400,"0,3293750582","0,548","0,485",63,125,0
63,5,1588464000,"0,272","0,272","0,358",12,82,0
83,5,1578873600,"0,3643943407","0,514","0,456",12,38,0
48,3,1607558400,"0,3085917967","0,604","0,472",83,147,0
24,7,1581206400,"0,225","0,255","0,251",21,142,0
79,6,1606003200,"0,293","0,378","0,326",61,42,0
93,10,1581552000,"0,3110667694","0,714","0,55",12,82,0
49,4,1583020800,"0,348","0,362","0,336",16,82,0
67,10,1587081600,"0,048","0,434","0,297",46,65,0
23,4,1592006400,"0,261","0,349","0,37",15,106,0
88,10,1593648000,"0,27","0,285","0,331",24,111,0
15,9,1586908800,"0,3080254392","0,229","0,477",36,46,0
48,3,1605744000,"0,303148594","0,365","0,732",52,120,1
68,7,1598400000,"0,9121195286","0,289","0,695",78,67,0
36,4,1606089600,"0,201","0,253","0,237",37,53,0
74,9,1591574400,"0,19","0,239","0,288",51,136,0
74,2,1607299200,"0,2114360742","0,852","0,774",24,82,1
89,2,1578182400,"0,2482134473","0,483","0,519",67,98,0
7,3,1603497600,"0,3472245379","0,374","0,452",69,131,0
92,8,1602547200,"0,2408009359","0,495","0,475",48,137,0
37,1,1581120000,"0,3123717469","0,452","0,618",44,94,0
90,7,1579651200,"0,207","0,403","0,335",10,90,0
54,8,1588291200,"0,2230655839","0,55","0,529",10,79,0
44,2,1600387200,"0,081","0,178","0,248",55,89,0
45,9,1587081600,"0,2329943487","0,569","0,426",21,80,0
8,2,1583107200,"0,09662258598","0,861","0,796",55,53,1
22,2,1590451200,"0,3848983428","0,66","0,461",57,118,0
74,5,1597276800,"0,249","0,454","0,257",31,28,0
11,9,1608336000,"0,188","0,176","0,216",43,107,0
61,9,1579996800,"0,2566378385","0,441","0,405",85,111,0
59,8,1592438400,"0,6005772123","0,378","0,721",44,118,1
21,10,1593993600,"0,3133753503","0,373","0,717",85,143,1
62,8,1580688000,"0,26389576","0,513","0,437",73,51,0
13,5,1580169600,"0,3459719617","0,5","0,52",72,90,0
96,1,1581724800,"0,2683308662","0,575","0,466",21,56,0
85,7,1603756800,"0,245","0,088","0,336",9,52,0
62,4,1599177600,"0,3155710311","0,602","0,429",21,76,0
15,3,1582329600,"0,312122319","-0,462","0,8",19,58,1
29,4,1595980800,"0,7658472283","0,717","0,741",19,107,1
70,8,1592697600,"0,3462447785","0,353","0,514",33,140,0
63,8,1597363200,"0,283128438","0,46","0,524",9,85,0
82,6,1592870400,"0,262","0,391","0,233",49,44,0
6,4,1605571200,"0,298925772","0,52","0,495",61,126,0
43,9,1590796800,"0,2136373303","0,528","0,489",14,35,0
79,4,1602720000,"0,2888564845","0,519","0,479",85,134,0
16,7,1599091200,"0,3365799651","0,543","0,491",85,63,0
15,1,1608940800,"0,2856182231","0,587","0,545",29,110,0
73,10,1602028800,"0,3250313917","-0,083","0,773",42,95,1
25,3,1581638400,"0,01025725999","1,004","0,667",40,131,0
66,10,1593820800,"0,2731992566","0,375","0,48",13,24,0
14,8,1581033600,"0,412","0,201","0,215",42,135,0
6,6,1590969600,"0,2250108597","0,347","0,53",10,90,0
30,3,1580860800,"0,293","0,302","0,262",71,92,0
27,1,1604880000,"0,255","0,395","0,291",79,108,0
19,4,1587254400,"0,072","0,438","0,381",14,147,0
15,8,1608336000,"0,5155336204","0,132","0,679",22,27,0
57,8,1606435200,"0,7038774027","0,658","0,784",55,140,1
7,6,1596931200,"0,381","0,246","0,245",36,85,0
30,2,1600646400,"0,9858154311","-0,021","0,769",45,84,1
2,3,1588118400,"0,3316458688","0,508","0,492",10,50,0
60,3,1587340800,"0,075","0,151","0,264",20,138,0
91,6,1603756800,"0,235","0,292","0,36",10,98,0
48,1,1586822400,"0,2235526328","0,578","0,507",77,66,0
54,10,1594080000,"0,116","0,284","0,356",26,86,0
18,1,1582243200,"0,149","0,362","0,284",61,97,0
36,5,1581552000,"0,3865582239","0,454","0,526",50,130,0
54,7,1604275200,"0,696040125","0,969","0,665",68,44,0
39,6,1591660800,"0,2110998224","0,461","0,516",13,139,0
58,8,1589155200,"0,2879747546","0,544","0,577",66,66,0
75,9,1602115200,"0,097","0,314","0,359",83,135,0
68,6,1579132800,"0,2284564865","0,272","0,772",70,105,1
84,5,1600732800,"1,163688802","0,898","0,795",38,117,1
8,9,1590883200,"0,1999022181","0,608","0,422",35,142,0
61,8,1601164800,"0,324","0,438","0,26",41,49,0
73,3,1579305600,"0,2755161115","0,6","0,498",36,58,0
60,9,1593388800,"0,4376389654","0,692","0,742",35,78,1
19,4,1583539200,"0,2452839761","0,553","0,63",85,114,0
79,2,1593561600,"0,2699777653","0,635","0,511",17,71,0
70,2,1594512000,"0,2631588575","0,444","0,515",83,43,0
71,2,1603411200,"0,4553808736","0,237","0,743",57,113,1
97,7,1603324800,"0,245","0,174","0,319",49,97,0
62,4,1591574400,"0,236","0,396","0,324",84,96,0
92,6,1592784000,"0,112","0,539","0,321",5,85,0
70,8,1596931200,"0,3524234568","0,57","0,53",84,47,0
99,3,1609286400,"0,5311574066","0,829","0,768",78,135,1
36,8,1586304000,"0,091","0,442","0,22",79,79,0
49,1,1602028800,"0,08","0,367","0,293",43,73,0
62,4,1598918400,"0,11","0,072","0,25",50,112,0
7,3,1588291200,"0,2400128487","0,57","0,494",31,50,0
40,9,1585008000,"0,252","0,368","0,211",49,84,0
77,4,1598054400,"0,399","0,342","0,275",72,141,0
16,4,1581206400,"0,2553755496","0,535","0,451",61,118,0
24,10,1586995200,"0,2912639413","0,451","0,477",74,109,0
31,5,1596240000,"0,2988688613","0,584","0,535",48,123,0
43,7,1599868800,"0,3133981512","0,614","0,513",19,66,0
52,8,1601683200,"0,226","0,365","0,311",61,41,0
48,8,1596672000,"0,3190453603","0,507","0,415",55,116,0
20,2,1589414400,"0,3492589588","0,68","0,697",29,118,0
3,3,1578614400,"0,3611139217","0,625","0,57",50,62,0
29,7,1583971200,"0,3041533498","0,391","0,444",37,138,0
24,4,1608854400,"0,3230018217","0,489","0,443",80,52,0
7,9,1594684800,"0,1624690615","0,301","0,722",57,133,1
48,1,1584835200,"0,6444695417","-0,379","0,739",60,56,1
10,3,1607385600,"0,9666961626","0,559","0,809",70,38,1
92,9,1605312000,"0,3495910823","0,512","0,384",6,64,0
30,3,1596153600,"1,455004205","0,882","0,683",52,101,0
84,5,1593216000,"0,142","0,245","0,268",10,149,0
19,6,1579305600,"0,253","0,22","0,404",46,26,0
97,5,1585008000,"0,2","0,277","0,332",30,118,0
55,7,1599955200,"0,1929797814","0,529","0,525",60,74,0
89,7,1583020800,"0,278","0,37","0,256",51,80,0
74,5,1584489600,"0,8383292055","0,536","0,789",34,38,1
89,9,1609113600,"0,8434115508","0,229","0,709",34,52,1
26,4,1602460800,"0,2946283878","0,457","0,526",11,56,0
53,3,1600473600,"0,177","0,318","0,293",27,132,0
27,10,1594166400,"0,9778236847","0,983","0,701",46,121,1
26,9,1598140800,"0,3974915621","0,557","0,516",65,27,0
63,5,1581638400,"0,231","0,259","0,323",40,33,0
44,10,1600905600,"0,3272681832","0,493","0,53",84,95,0
34,2,1583884800,"0,3111093703","0,476","0,502",46,94,0
70,4,1590624000,"0,7054447351","0,663","0,753",32,42,1
16,9,1592524800,"0,2113624095","0,393","0,521",42,67,0
85,7,1591401600,"0,293","0,225","0,288",68,64,0
58,10,1589328000,"0,2","0,27","0,331",44,92,0
49,7,1586304000,"0,355","0,211","0,323",84,61,0
71,6,1590710400,"0,123","0,296","0,307",22,73,0
43,2,1586217600,"0,2779514818","0,581","0,564",83,84,0
49,5,1580342400,"0,276","0,264","0,36",41,43,0
71,2,1598227200,"0,329152247","0,499","0,57",14,85,0
48,1,1595376000,"0,2961638709","0,467","0,498",45,57,0
78,5,1593561600,"0,269","0,374","0,306",60,28,0
86,10,1588291200,"0,301188565","0,61","0,516",82,150,0
13,8,1584489600,"0,296147915","0,532","0,49",63,49,0
25,6,1584835200,"0,7846098006","-0,314","0,672",26,149,0
67,6,1607731200,"0,1968865234","0,409","0,493",42,114,0
29,9,1598745600,"0,3221988732","0,313","0,416",7,54,0
97,1,1578096000,"0,128","0,384","0,316",52,136,0
89,9,1595980800,"0,3731159859","0,588","0,545",78,27,0
77,1,1581465600,"0,359348353","0,662","0,501",47,143,0
95,7,1596153600,"0,224","0,36","0,307",66,119,0
55,4,1578009600,"0,2999255752","0,502","0,505",51,36,0
67,10,1606089600,"0,161","0,309","0,299",25,52,0
25,5,1602374400,"1,564671716","1,328","0,78",40,147,1
23,2,1601251200,"0,3027621663","0,482","0,333",67,78,0
33,10,1580601600,"0,248","0,25","0,281",79,125,0
91,6,1598313600,"0,3162170018","0,629","0,537",50,48,0
67,7,1583539200,"0,9868810112","0,319","0,725",16,133,1
24,6,1602374400,"0,1540787696","0,53","0,818",62,25,1
40,9,1600387200,"0,2836645184","0,524","0,54",8,138,0
71,7,1604361600,"1,262243039","0,109","0,777",85,118,1
95,3,1586217600,"0,168","0,164","0,207",78,54,0
49,7,1598313600,"0,118","0,515","0,303",81,72,0
38,9,1578182400,"0,226","0,239","0,31",45,26,0
85,7,1599177600,"0,1970059804","0,963","0,819",55,36,1
36,7,1608422400,"0,2966274807","0,558","0,504",21,115,0
50,4,1578009600,"0,4193232743","0,651","0,491",14,102,0
78,8,1604707200,"0,068","0,363","0,315",31,30,0
99,5,1608508800,"0,141","0,516","0,206",75,45,0
45,1,1586563200,"0,3340816915","0,6","0,759",58,95,1
77,1,1585872000,"0,3360455222","0,335","0,405",16,95,0
37,3,1585094400,"0,244","0,275","0,38",31,69,0
46,5,1585526400,"0,204","0,439","0,299",76,67,0
49,4,1593388800,"0,6157043972","1,379","0,756",32,31,1
99,8,1608854400,"0,6890699417","0,562","0,751",44,31,1
30,6,1587772800,"0,2874851069","0,411","0,54",73,92,0
5,8,1590883200,"0,2790616147","0,626","0,514",52,59,0
71,4,1583884800,"0,196","0,355","0,266",80,85,0
29,4,1585008000,"0,166","0,247","0,237",44,33,0
1,7,1581465600,"0,3284555633","0,463","0,592",49,146,0
36,7,1584230400,"0,3246590595","0,524","0,605",29,71,0
12,7,1580083200,"0,293","0,404","0,202",29,86,0
66,4,1590710400,"0,128","0,142","0,293",11,35,0
13,6,1594252800,"0,2982137319","0,423","0,429",35,148,0
18,3,1609027200,"0,323","0,309","0,309",82,70,0
9,7,1580342400,"0,2449940219","0,444","0,452",46,93,0
1,2,1597968000,"0,4200582403","0,593","0,566",62,49,0
57,10,1583366400,"0,107","0,206","0,253",65,26,0
90,5,1600646400,"0,2576128321","0,588","0,504",49,88,0
31,9,1598140800,"0,7324162216","0,625","0,755",64,56,1
67,2,1587859200,"0,2200185195","0,157","0,7",85,54,0
48,6,1582848000,"0,194","0,301","0,296",45,37,0
68,8,1595980800,"0,3374276119","0,479","0,483",24,84,0
55,10,1584489600,"0,3463592197","0,478","0,489",61,105,0
10,2,1600041600,"0,201","0,357","0,289",33,38,0
66,10,1578096000,"0,257","0,258","0,264",5,108,0
22,1,1603324800,"0,599092016","1,007","0,735",7,118,1
81,5,1593302400,"0,168","0,095","0,286",17,145,0
82,10,1594512000,"0,2909775427","0,422","0,405",8,59,0
76,5,1601510400,"0,248","0,256","0,295",55,53,0
87,3,1589155200,"0,3315408051","0,535","0,482",8,129,0
32,7,1603497600,"-0,023","0,091","0,317",42,138,0
79,4,1604188800,"0,254","0,369","0,296",9,128,0
80,6,1594598400,"0,3057802325","0,58","0,448",83,80,0
21,3,1585872000,"0,330685177","0,517","0,532",58,60,0
43,9,1590451200,"0,083","0,305","0,289",40,56,0
41,4,1600300800,"0,3442080683","0,58","0,465",54,74,0
13,10,1588723200,"0,4045000537","0,535","0,717",60,92,1
30,2,1605052800,"0,2177824316","0,599","0,535",59,101,0
52,2,1593475200,"0,1439433198","0,992","0,716",46,82,1
22,2,1604793600,"0,337","0,281","0,309",59,80,0
80,8,1607904000,"0,278","0,294","0,343",42,121,0
1,1,1595980800,"0,2950866858","0,392","0,512",46,101,0
90,2,1598140800,"1,267455003",0,"0,791",79,150,1
26,8,1579478400,"0,7442630249","1,142","0,749",16,117,1
10,1,1602547200,"0,3051255601","0,5","0,559",49,66,0
48,6,1586476800,"0,3888955947","0,343","0,532",63,137,0
35,7,1581465600,"0,3633053556","0,305","0,527",16,67,0
88,3,1607558400,"0,283","0,325","0,303",52,65,0
4,4,1595203200,"0,291","0,277","0,208",24,143,0
61,8,1592352000,"0,351","0,301","0,338",79,71,0
4,8,1608249600,"0,2647073904","0,431","0,493",71,26,0
22,5,1585094400,"0,7155396515","0,815","0,731",8,78,1
91,3,1588464000,"0,2332093402","0,254","0,401",46,77,0
76,10,1584230400,"0,2775493598","0,439","0,513",15,80,0
55,8,1594339200,"0,064","0,286","0,391",13,52,0
60,4,1593043200,"0,3013254888","0,608","0,442",47,92,0
10,2,1604188800,"0,505423641","1,025","0,755",12,136,1
75,10,1607558400,"0,3526619165","0,369","0,463",64,113,0
18,3,1579737600,"0,3397714163","0,434","0,508",57,130,0
61,7,1607472000,"0,066","0,268","0,261",23,73,0
18,2,1593129600,"0,56944758","0,416","0,736",41,76,1
83,10,1607558400,"0,2317381905","0,36","0,445",82,101,0
78,1,1581724800,"0,2929914852","0,265","0,48",72,132,0
59,8,1600560000,"-0,04045791015","0,425","0,632",67,136,0
53,7,1605052800,"0,169","0,395","0,272",32,109,0
35,3,1583193600,"0,124","0,306","0,24",76,85,0
94,2,1586822400,"0,216","0,116","0,269",63,106,0
62,7,1594339200,"1,182204121","0,175","0,772",33,82,1
44,3,1605916800,"0,2490299473","0,449","0,463",49,105,0
94,4,1595116800,"0,3812785604","0,407","0,76",62,96,1
13,9,1594944000,"0,246517166","0,546","0,473",72,77,0
53,1,1584835200,"0,054","0,278","0,36",43,68,0
22,3,1580083200,"0,101","0,307","0,222",28,68,0
9,1,1581120000,"0,2300874445","0,452","0,486",35,119,0
78,5,1595289600,"0,3849168793","0,55","0,484",12,98,0
28,1,1596758400,"0,2627241619","0,334","0,485",56,102,0
26,2,1583798400,"1,041872864","0,281","0,721",61,120,1
39,7,1599955200,"0,3341394335","0,693","0,553",79,104,0
70,3,1588032000,"0,3858716811","0,496","0,449",8,42,0
92,3,1594339200,"0,3495628971","0,56","0,417",53,101,0
62,3,1608595200,"0,6802699392","0,392","0,756",37,112,1
36,4,1595376000,"0,3136296957","0,447","0,504",29,69,0
48,4,1592006400,"0,2069038693","0,367","0,436",38,31,0
34,8,1595721600,"0,185","0,243","0,328",78,81,0
82,9,1595289600,"0,294","0,298","0,236",79,87,0
60,10,1590883200,"0,238","0,18","0,279",31,78,0
35,5,1590192000,"0,5738488864","0,692","0,699",39,118,0
20,4,1600992000,"0,2723026619","0,541","0,455",56,54,0
80,2,1584144000,"1,254615885","0,001","0,763",14,31,1
7,2,1603238400,"0,9939664611","-0,167","0,741",61,77,1
93,1,1592438400,"0,233","0,26","0,142",49,101,0
50,4,1591574400,"0,3186661143","0,459","0,52",85,150,0
55,8,1607558400,"0,3154411959","0,4","0,491",38,26,0
48,10,1586995200,"0,3460402202","0,516","0,477",70,28,0
13,10,1599696000,"1,005344406","0,983","0,766",10,116,1
25,3,1601769600,"0,3113200752","0,449","0,423",82,76,0
27,10,1605312000,"0,276","0,17","0,322",57,50,0
75,9,1581811200,"0,4225108386","0,807","0,76",13,64,1
4,3,1585872000,"0,131","0,257","0,247",5,114,0
60,8,1601337600,"0,227","0,251","0,335",72,112,0
91,6,1584316800,"0,2810318801","0,442","0,491",16,116,0
29,5,1597276800,"0,2943177366","0,507","0,5",5,94,0
74,6,1588291200,"0,154","0,3","0,271",65,111,0
36,1,1595548800,"0,126","0,328","0,365",73,86,0
27,2,1587772800,"0,216","0,368","0,304",12,136,0
56,2,1588723200,"0,281","0,421","0,279",25,42,0
14,7,1595980800,"0,3214081912","0,342","0,472",38,62,0
42,3,1590105600,"0,185","0,173","0,257",71,39,0
11,7,1587427200,"0,186","0,22","0,245",9,109,0
19,10,1586304000,"0,34","0,328","0,341",20,96,0
53,4,1603584000,"0,3256552666","0,494","0,456",52,129,0
85,8,1588896000,"0,7781835098","0,292","0,793",19,112,1
46,8,1591488000,"0,2897363224","0,399","0,545",70,107,0
54,9,1600300800,"0,146","0,288","0,281",37,146,0
17,2,1583452800,"0,186951898","0,497","0,601",64,29,0
27,10,1581984000,"0,4990547144","0,616","0,785",29,105,1
50,8,1600905600,"0,2269234103","0,221","0,563",21,135,0
59,3,1606262400,"0,2626967918","0,406","0,488",75,90,0
33,10,1602633600,"0,229","0,239","0,268",13,95,0
1,3,1596153600,"0,3162406026","0,317","0,497",37,120,0
91,6,1595721600,"0,3385862739","0,49","0,491",70,29,0
11,8,1588896000,"0,3205721209","0,419","0,487",78,57,0
72,2,1598486400,"0,2391125465","0,57","0,538",74,110,0
7,9,1593907200,"0,2665870961","0,501","0,397",22,46,0
79,5,1604793600,"0,195","0,321","0,305",51,32,0
92,1,1605225600,"0,303","0,347","0,216",25,145,0
92,2,1601769600,"0,297","0,241","0,256",21,140,0
61,8,1591315200,"0,113","0,254","0,296",43,59,0
96,8,1598659200,"0,2754633132","0,49","0,55",54,42,0
70,2,1607126400,"0,328","0,332","0,261",26,73,0
70,7,1607126400,"0,234","0,276","0,315",61,135,0
76,1,1603411200,"0,3150667766","0,612","0,54",27,118,0
50,5,1595462400,"0,161","0,316","0,244",28,120,0
66,7,1597449600,"0,249","0,438","0,293",33,39,0
66,4,1609372800,"0,4849252314","0,104","0,76",46,30,1
43,8,1578096000,"0,287","0,427","0,366",61,38,0
40,6,1582416000,"0,134","0,422","0,231",77,45,0
16,8,1579478400,"0,257","0,23","0,283",69,147,0
32,4,1609027200,"0,234","0,243","0,291",17,74,0
97,3,1597363200,"0,159","0,296","0,277",27,91,0
57,8,1586563200,"0,2083291226","-0,107","0,725",40,115,1
96,2,1597968000,"0,5405027942","0,921","0,722",55,89,1
99,8,1581638400,"0,235","0,327","0,241",22,38,0
50,3,1598486400,"0,287","0,223","0,275",57,39,0
64,4,1602460800,"0,2442957455","0,584","0,493",68,106,0
28,6,1603411200,"0,2260623092","0,3","0,528",41,88,0
22,5,1599868800,"1,178859877","0,515","0,746",34,99,1
28,1,1603584000,"0,191","0,393","0,279",24,93,0
42,2,1590364800,"0,145","0,253","0,252",69,44,0
48,3,1584316800,"0,3954532866","0,42","0,536",18,45,0
41,9,1607990400,"0,2484373747","0,443","0,471",48,48,0
5,4,1581206400,"0,24","0,353","0,233",58,30,0
63,4,1581206400,"0,3183083245","0,467","0,522",66,58,0
74,8,1605398400,"0,2901090736","0,402","0,538",55,108,0
56,4,1583280000,"0,2907534877","0,502","0,545",16,94,0
38,10,1602028800,"0,23122418","0,549","0,577",61,37,0
33,7,1590192000,"0,221","0,278","0,29",15,53,0
50,4,1593475200,"0,233","0,276","0,333",14,134,0
34,2,1597622400,"0,3203858283","0,63","0,489",13,50,0
22,3,1600905600,"0,253","0,455","0,391",56,62,0
53,3,1590969600,"0,039","0,392","0,409",26,85,0
84,8,1602460800,"0,221","0,402","0,228",74,147,0
96,1,1604275200,"0,2384871706","0,457","0,761",54,62,1
73,4,1598400000,"0,221","0,174","0,327",23,127,0
76,3,1590451200,"0,337149095","0,657","0,71",80,103,1
55,4,1578441600,"0,5283184136","-0,089","0,823",48,103,1
33,8,1596585600,"0,9768282745","0,063","0,773",18,143,1
82,1,1585526400,"0,4004829797","0,973","0,708",85,30,1
91,6,1592265600,"0,3855843487","0,197","0,732",67,72,1
98,3,1605657600,"0,342161172","0,625","0,47",71,25,0
16,8,1580601600,"0,181","0,294","0,278",32,142,0
48,6,1580342400,"0,251","0,249","0,252",84,120,0
74,6,1601596800,"0,3613283432","0,28","0,431",54,78,0
83,6,1589846400,"0,283","0,319","0,266",8,27,0
92,2,1584230400,"0,3205849149","0,475","0,398",30,91,0
81,5,1593734400,"0,226","0,257","0,272",23,120,0
53,2,1604966400,"0,155","0,158","0,372",73,101,0
44,1,1586131200,"0,417","0,337","0,36",7,43,0
96,4,1590710400,"0,124","0,599","0,336",51,109,0
41,8,1603756800,"0,3410463845","0,466","0,486",78,144,0
21,2,1592438400,"0,176","0,27","0,316",59,90,0
34,5,1584489600,"0,2870035042","0,575","0,494",12,67,0
88,9,1583884800,"0,2909238276","0,417","0,515",14,36,0
31,7,1597795200,"0,2932020254","0,422","0,525",15,43,0
66,5,1590364800,"0,206","0,18","0,346",19,43,0
13,7,1600905600,"0,2398695668","0,335","0,546",9,86,0
54,10,1581379200,"0,3593849245","0,457","0,469",24,31,0
51,7,1593475200,"0,3229479027","0,52","0,505",76,77,0
49,4,1594425600,"0,189","0,309","0,242",28,39,0
48,1,1598659200,"0,2359102342","0,533","0,55",37,82,0
18,4,1584230400,"0,2859797175","0,509","0,505",74,79,0
95,3,1581984000,"0,2457135668","0,43","0,518",69,60,0
54,9,1584835200,"0,3048324932","0,43","0,492",7,58,0
51,9,1597881600,"0,225","0,362","0,397",29,112,0
83,3,1602892800,"-0,018","0,283","0,197",81,136,0
12,5,1597536000,"0,111","0,259","0,283",85,69,0
44,6,1589241600,"-0,02925916459","0,699","0,634",31,50,0
4,9,1579219200,"0,229","0,19","0,29",15,30,0
48,3,1605484800,"0,3453815643","0,382","0,573",27,134,0
32,5,1586304000,"0,3689699343","0,64","0,472",17,29,0
90,10,1581638400,"0,341","0,221","0,311",33,33,0
24,10,1607385600,"0,4364065118","-0,275","0,756",53,106,1
15,10,1601683200,"0,2664515498","0,392","0,465",16,102,0
22,7,1605916800,"1,436029924","0,579","0,7",49,61,0
28,10,1600646400,"1,13207001","0,321","0,818",70,38,1
26,3,1580688000,"0,147","0,193","0,213",60,99,0
68,6,1602460800,"0,144","0,252","0,3",13,111,0
80,8,1595462400,"0,2335929925","0,391","0,554",17,71,0
82,2,1606867200,"1,096250631","0,139","0,718",38,68,1
22,2,1583107200,"0,3195716806","0,411","0,569",10,52,0
78,10,1580515200,"0,2986015655","0,623","0,582",11,49,0
22,9,1596412800,"0,6632999728","0,576","0,739",60,47,1
22,10,1592438400,"0,5155520115","0,364","0,735",27,77,1
49,3,1593820800,"0,2888464668","0,643","0,484",41,30,0
62,1,1579046400,"0,123","0,206","0,314",50,120,0
38,3,1581379200,"0,246","0,375","0,304",31,42,0
45,4,1607385600,"0,2471859435","0,59","0,564",82,113,0
30,1,1586822400,"0,8074343817","0,178","0,787",14,115,1
26,7,1586649600,"0,146","0,256","0,324",26,123,0
85,2,1589932800,"0,5466468406","1,114","0,781",64,123,1
10,9,1606348800,"1,09300177","-0,701","0,769",44,127,1
85,1,1607126400,"0,3192154982","0,584","0,499",49,69,0
45,7,1595203200,"0,2","0,202","0,327",36,68,0
32,3,1603843200,"0,164","0,173","0,376",23,51,0
8,7,1594080000,"0,29","0,165","0,275",12,37,0
83,4,1578268800,"0,363154444","0,542","0,467",53,89,0
77,6,1591833600,"0,3340152472","0,574","0,475",54,96,0
29,7,1578441600,"0,3179497204","0,533","0,477",38,144,0
82,7,1590105600,"0,212","0,204","0,355",51,122,0
99,10,1587168000,"0,2130845091","0,495","0,565",52,38,0
87,2,1590624000,"0,305","0,22","0,325",74,37,0
29,9,1589500800,"0,2504793892","0,45","0,453",58,59,0
81,8,1593648000,"0,25429488","0,524","0,511",33,80,0
19,1,1599436800,"0,2290720948","0,427","0,641",24,41,0
64,8,1602288000,"0,101","0,25","0,274",38,132,0
6,6,1580256000,"0,208","0,349","0,278",70,82,0
68,10,1603929600,"0,3928862004","1,146","0,802",47,33,1
20,1,1581897600,"-0,1789211265","0,461","0,774",9,28,1
26,4,1581552000,"0,2169282349","0,676","0,566",78,117,0
80,5,1591747200,"0,3079519895","0,497","0,458",18,94,0
75,4,1579478400,"0,371740386","0,722","0,846",67,105,1
88,4,1595894400,"0,021","0,26","0,284",12,131,0
71,8,1579564800,"0,3939770495","0,497","0,518",75,149,0
13,6,1593734400,"0,2641873962","0,56","0,475",53,101,0
23,9,1593302400,"0,356","0,282","0,285",49,95,0
17,2,1580947200,"0,3028471393","0,521","0,487",57,32,0
38,7,1586563200,"0,2767107718","0,51","0,443",41,145,0
28,6,1592611200,"0,2948837502","0,448","0,58",81,61,0
83,2,1579651200,"0,2842982344","0,621","0,53",76,76,0
61,4,1603929600,"-0,3502304256","0,34","0,66",50,59,0
45,7,1604620800,"0,341","0,314","0,241",70,126,0
58,8,1594166400,"0,2676526569","0,338","0,498",76,121,0
31,1,1607644800,"0,2711723812","0,282","0,485",68,107,0
12,5,1598659200,"0,3396681505","0,318","0,533",75,52,0
4,8,1598313600,"-0,1203503888","0,322","0,791",30,113,1
